imdb_id,budget,revenue,original_title,director,genres,release_date,vote_count,vote_average,release_year
tt3661298,0,0,Septembers of Shiraz,Wayne Blair,"['Drama', 'Thriller']",2015-09-15,14,5.9,2015
tt1707380,0,8034,Every Thing Will Be Fine,Wim Wenders,['Drama'],2015-04-02,44,5.1,2015
tt3467412,0,0,Extinction,Miguel Ãngel Vivas,"['Drama', 'Horror', 'Science Fiction']",2015-08-07,135,5.3,2015
tt2815902,0,0,The Childhood of a Leader,Brady Corbet,"['Mystery', 'Drama', 'Horror']",2015-09-02,25,3.6,2015
tt1178665,8000000,35991087,A Walk in the Woods,Ken Kwapis,"['Drama', 'Adventure', 'Comedy']",2015-09-02,171,5.4,2015
tt1780798,0,0,Clown,Jon Watts,['Horror'],2015-03-02,182,5.2,2015
tt2918436,3300000,64110728,The Lazarus Effect,David Gelb,"['Thriller', 'Horror']",2015-01-29,327,4.9,2015
tt4324274,0,0,Batman vs. Robin,Jay Oliva,"['Action', 'Adventure', 'Animation']",2015-04-14,142,6.8,2015
tt1629242,8000000,0,Careful What You Wish For,Elizabeth Allen Rosenbaum,['Thriller'],2015-05-06,57,5.4,2015
tt1618448,0,0,Racing Extinction,Louie Psihoyos,"['Adventure', 'Documentary']",2015-01-24,36,7.8,2015
tt2358925,35000000,14431253,Unfinished Business,Ken Scott,['Comedy'],2015-03-05,241,4.9,2015
tt2366608,2000000,45431,Lost River,Ryan Gosling,"['Fantasy', 'Thriller']",2015-04-08,129,5.7,2015
tt4229236,0,0,Cobain: Montage of Heck,Brett Morgen,"['Music', 'Documentary']",2015-03-23,197,7.5,2015
tt4034452,0,0,Hyena Road,Paul Gross,"['War', 'Drama']",2015-10-09,29,5.7,2015
tt3687310,7000000,0,Criminal Activities,Jackie Earle Haley,"['Thriller', 'Crime', 'Drama']",2015-11-20,67,5.9,2015
tt2948840,12000000,0,Life,Anton Corbijn,['Drama'],2015-07-24,75,5.9,2015
tt2097298,0,45710059,"McFarland, USA",Niki Caro,['Drama'],2015-02-20,139,7.4,2015
tt2784936,0,0,Backtrack,Michael Petroni,"['Horror', 'Mystery']",2015-07-25,52,5.4,2015
tt3149038,0,0,X+Y,Morgan Matthews,['Drama'],2015-03-13,133,6.0,2015
tt2802136,3000000,0,Home Sweet Hell,Anthony Burns,"['Drama', 'Comedy']",2015-03-13,136,4.9,2015
tt3411432,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,"['Animation', 'Adventure', 'Comedy']",2015-04-09,50,5.7,2015
tt4229298,0,0,The Unspoken,Sheldon Wilson,"['Thriller', 'Horror']",2015-10-24,10,4.1,2015
tt4382552,0,0,Hot Girls Wanted,Jill Bauer|Ronna Gradus,['Documentary'],2015-05-29,158,5.9,2015
tt2309260,100000,42664410,The Gallows,Travis Cluff|Chris Lofing,"['Horror', 'Thriller']",2015-07-10,247,5.0,2015
tt3194590,0,0,Dirty Weekend,Neil LaBute,"['Drama', 'Comedy']",2015-09-04,12,4.8,2015
tt4530884,0,0,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,"['Horror', 'Thriller']",2015-10-09,100,5.0,2015
tt3726704,0,0,Experimenter,Michael Almereyda,"['History', 'Drama']",2015-10-16,94,6.9,2015
tt3707106,10000000,3334927,By the Sea,Angelina Jolie,"['Drama', 'Romance']",2015-11-12,82,5.4,2015
tt4183692,0,0,Woodlawn,Andrew Erwin|Jon Erwin,['Drama'],2015-10-16,32,6.8,2015
tt4472596,0,0,The Hollow,Sheldon Wilson,"['Horror', 'TV Movie']",2015-10-24,19,5.1,2015
tt2954474,0,0,Visions,Kevin Greutert,"['Thriller', 'Horror']",2015-08-28,67,5.5,2015
tt2433040,0,1236094,Beyond the Mask,Chad Burns,['Action'],2015-04-06,13,6.2,2015
tt3004746,0,0,I Am Here,Anders Morgenthaler,"['Drama', 'Thriller']",2015-06-12,18,4.0,2015
tt4442130,0,0,Wild Horses,Robert Duvall,"['Crime', 'Drama']",2015-06-05,16,4.1,2015
tt3029476,0,0,Pressure,Ron Scalpello,"['Drama', 'Thriller']",2015-06-04,29,5.0,2015
tt2131532,0,0,Hidden,Ross Duffer|Matt Duffer,"['Thriller', 'Horror']",2015-09-15,96,6.5,2015
tt2141773,0,157768,Hell & Back,Tom Gianas|Ross Shuman,"['Fantasy', 'Comedy', 'Animation']",2015-10-02,47,4.3,2015
tt2145829,21000000,0,Robot Overlords,Jon Wright,"['Adventure', 'Science Fiction', 'Action']",2015-01-29,63,4.9,2015
tt3625152,0,0,The Man with the Iron Fists 2,Roel ReinÃ©,['Action'],2015-03-10,43,4.7,2015
tt4938416,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,"['Action', 'Adventure', 'Animation', 'Family']",2015-08-25,17,6.8,2015
tt5133572,0,0,Crown for Christmas,Alex Zamm,['TV Movie'],2015-11-27,10,7.6,2015
tt3233418,0,0,Spare Parts,Sean McNamara,"['Action', 'Drama', 'Family']",2015-01-16,38,6.6,2015
tt2420166,0,0,The World Made Straight,David Burris,['Drama'],2015-01-09,13,5.8,2015
tt2965466,0,0,Last Shift,Anthony DiBlasi,"['Horror', 'Thriller']",2015-10-06,77,5.6,2015
tt4086032,0,0,Frankenstein,Bernard Rose,"['Horror', 'Thriller']",2015-11-03,14,4.5,2015
tt4126304,0,0,Cartel Land,Matthew Heineman,"['Drama', 'Documentary']",2015-07-03,112,7.5,2015
tt2933474,20000000,0,Superfast!,Jason Friedberg|Aaron Seltzer,['Comedy'],2015-03-05,60,4.4,2015
tt2718440,0,0,Moonwalkers,Antoine Bardou-Jacquet,['Comedy'],2015-03-14,53,6.0,2015
tt4594834,0,0,Chi-Raq,Spike Lee,"['Music', 'Drama', 'Crime', 'Comedy']",2015-12-04,33,5.9,2015
tt3525346,5300000,0,Bad Asses on the Bayou,Craig Moss,"['Comedy', 'Action']",2015-03-06,24,5.8,2015
tt4191054,0,13603453,Strange Magic,Gary Rydstrom,"['Music', 'Animation', 'Family', 'Fantasy']",2015-01-23,68,6.1,2015
tt2883434,9000000,21571189,Black or White,Mike Binder,['Drama'],2015-01-30,72,6.7,2015
tt3816458,0,0,Dead Rising,Zach Lipovsky,"['Horror', 'Science Fiction']",2015-03-27,82,4.9,2015
tt3705412,0,0,Deathgasm,Jason Lei Howden,"['Comedy', 'Horror']",2015-08-28,83,6.5,2015
tt4324302,0,0,Justice League: Gods and Monsters,Sam Liu,"['Action', 'Animation', 'Fantasy']",2015-07-28,99,6.9,2015
tt1490785,13000000,1646788,I Saw the Light,Marc Abraham,"['Drama', 'Music']",2015-09-11,19,5.6,2015
tt3297330,0,316472,Good Kill,Andrew Niccol,"['Action', 'Drama', 'Thriller']",2015-04-09,132,5.7,2015
tt4935334,0,0,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,"['Fantasy', 'Thriller', 'Horror', 'Science Fiction']",2015-09-17,73,6.0,2015
tt2621446,0,0,Star Trek: Renegades,Tim Russ,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']",2015-08-01,31,4.1,2015
tt2443822,0,0,The Boy,Craig Macneill,"['Thriller', 'Drama', 'Horror']",2015-08-14,22,6.1,2015
tt4941804,0,0,Riley's First Date?,Josh Cooley,"['Animation', 'Family']",2015-11-03,137,7.3,2015
tt3083008,0,3286448,The Program,Stephen Frears,['Drama'],2015-09-16,107,5.9,2015
tt3442990,0,0,Lila & Eve,Charles Stone III,"['Thriller', 'Drama']",2015-07-31,78,5.2,2015
tt2118624,0,0,The Final Girls,Todd Strauss-Schulson,"['Horror', 'Comedy']",2015-10-09,211,6.6,2015
tt2386404,0,0,He Never Died,Jason Krawczyk,"['Thriller', 'Horror', 'Comedy', 'Drama']",2015-03-17,65,6.3,2015
tt4537842,0,0,A Very Murray Christmas,Sofia Coppola,"['Comedy', 'Music']",2015-12-04,101,5.4,2015
tt2474958,0,0,Kill Your Friends,Owen Harris,"['Thriller', 'Comedy', 'Crime']",2015-11-06,54,5.5,2015
tt2784134,0,0,Battle For SkyArk,Simon Hung,"['Family', 'Science Fiction', 'Action', 'Adventure']",2015-05-18,18,3.5,2015
tt3614530,5000000,2333684,Jem and the Holograms,Jon M. Chu,"['Drama', 'Music', 'Adventure', 'Fantasy']",2015-10-22,69,5.7,2015
tt1735907,0,0,The Adderall Diaries,Pamela Romanowsky,"['Thriller', 'Action', 'Drama']",2015-04-16,23,4.8,2015
tt1694021,10000000,0,Grizzly,David Hackl,"['Action', 'Horror', 'Thriller']",2015-02-27,35,5.0,2015
tt4897822,0,0,Where to Invade Next,Michael Moore,['Documentary'],2015-12-23,67,7.2,2015
tt1365050,6000000,90777,Beasts of No Nation,Cary Fukunaga,"['Drama', 'War']",2015-09-11,306,7.5,2015
tt3688406,0,0,A Christmas Horror Story,Grant Harvey|Steven Hoban|Brett Sullivan,['Horror'],2015-10-02,56,5.6,2015
tt2262161,0,0,Sunset Song,Terence Davies,['Drama'],2015-12-04,19,7.1,2015
tt2049543,0,4505,Synchronicity,Jacob Gentry,"['Thriller', 'Mystery', 'Science Fiction']",2015-07-22,45,5.3,2015
tt5133810,0,0,12 Gifts of Christmas,Peter Sullivan,"['Family', 'TV Movie']",2015-11-26,12,6.3,2015
tt4167720,0,0,The Pack,Nick Robertson,"['Thriller', 'Horror']",2015-08-05,15,5.5,2015
tt1841642,3000000,3387000,Demonic,Will Canon,"['Thriller', 'Horror']",2015-02-12,91,5.0,2015
tt3826866,0,0,The Girl in the Photographs,Nick Simon,"['Crime', 'Horror', 'Thriller']",2015-09-14,10,4.7,2015
tt2552394,0,0,The Legend of Barney Thomson,Robert Carlyle,"['Thriller', 'Drama', 'Comedy']",2015-07-24,21,5.7,2015
tt2570858,1000000,0,The Duke of Burgundy,Peter Strickland,['Drama'],2015-01-23,58,5.8,2015
tt3465074,0,0,88,April Mullen,"['Thriller', 'Action']",2015-01-06,20,4.4,2015
tt2980554,0,0,The Girl in the Book,Marya Cohn,['Drama'],2015-06-13,23,6.2,2015
tt4296026,0,0,Avengers Grimm,Jeremy M. Inman,"['Fantasy', 'Action', 'Adventure']",2015-03-17,23,3.8,2015
tt3534602,447524,771317,The D Train,Andrew Mogel|Jarrad Paul,"['Drama', 'Comedy']",2015-05-08,47,4.2,2015
tt4938602,0,0,The Lion Guard: Return of the Roar,Howy Parkins,"['Family', 'TV Movie', 'Animation']",2015-11-22,48,5.9,2015
tt1837562,0,228136,A Royal Night Out,Julian Jarrold,"['Thriller', 'Romance', 'Drama']",2015-05-14,42,6.2,2015
tt3479316,0,0,Parallels,Christopher Leone,"['Science Fiction', 'Action']",2015-03-01,92,6.1,2015
tt2133196,0,830129,Born to Be Blue,Robert Budreau,"['Drama', 'Music']",2015-09-13,16,6.8,2015
tt3528666,1950000,0,The Marine 4: Moving Target,William Kaufman,"['Thriller', 'Action']",2015-04-10,35,5.7,2015
tt4163020,0,0,Tales of Halloween,Darren Lynn Bousman|Axelle Carolyn|Adam Gierasch|Andrew Kasch|Neil Marshall|Lucky McKee|Ryan Schifrin|Mike Mendez|Dave Parker|John Skipp|Paul Solet,['Horror'],2015-10-16,74,5.3,2015
tt3520290,1000000,0,Blunt Force Trauma,Ken Sanzel,"['Adventure', 'Action']",2015-10-05,23,4.4,2015
tt3849692,0,0,Operator,Obin Olson|Amariah Olson,"['Thriller', 'Action', 'Drama']",2015-08-21,16,5.4,2015
tt1883367,0,0,The Human Centipede 3 (Final Sequence),Tom Six,['Horror'],2015-05-22,75,3.5,2015
tt3395184,0,49970,Spring,Aaron Moorhead|Justin Benson,"['Horror', 'Romance', 'Science Fiction']",2015-03-20,110,6.5,2015
tt3496372,0,0,The Intruders,Adam Massey,['Thriller'],2015-02-24,26,4.9,2015
tt3520418,0,0,We Are Still Here,Ted Geoghegan,['Horror'],2015-06-05,91,5.5,2015
tt4137924,0,0,Monster High: Haunted,Dan Fraga|William Lau,"['Animation', 'Family', 'Fantasy']",2015-03-02,11,7.0,2015
tt4685096,0,0,3-Headed Shark Attack,Christopher Ray,"['Science Fiction', 'Action', 'Horror']",2015-07-20,15,3.8,2015
tt4511566,0,0,Navy Seals vs. Zombies,Stanton Barrett,"['Horror', 'Action']",2015-10-08,24,3.3,2015
tt4227282,0,0,Wrecker,Michael Bafaro,"['Thriller', 'Action', 'Horror']",2015-11-06,12,3.6,2015
tt3793788,0,0,The Escort,Will Slocombe,"['Comedy', 'Romance']",2015-06-15,41,5.9,2015
tt1663655,0,0,Martyrs,Kevin Goetz|Michael Goetz,"['Drama', 'Horror', 'Thriller']",2015-12-31,43,5.0,2015
tt2321502,0,0,Uncanny,Matthew Leutwyler,"['Thriller', 'Drama', 'Science Fiction']",2015-01-31,21,6.1,2015
tt3856042,0,0,Bad Hair Day,Erik Canuel,"['TV Movie', 'Adventure', 'Comedy']",2015-02-13,21,6.5,2015
tt1519461,5000000,0,Area 51,Oren Peli,"['Horror', 'Thriller', 'Science Fiction']",2015-05-15,82,4.4,2015
tt4547120,0,0,San Andreas Quake,John Baumgartner,"['TV Movie', 'Action', 'Science Fiction']",2015-05-19,60,3.7,2015
tt3687398,6000000,0,The Runner,Austin Stark,['Drama'],2015-08-07,35,4.8,2015
tt3090670,0,0,Advantageous,Jennifer Phang,"['Science Fiction', 'Drama', 'Family']",2015-06-23,29,6.4,2015
tt3155242,0,0,Partisan,Ariel Kleiman,"['Thriller', 'Drama']",2015-01-25,16,5.8,2015
tt4386242,4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Peter DeLuise,"['Comedy', 'Horror']",2015-09-29,22,7.2,2015
tt2325977,10000000,17472,Strangerland,Kim Farrant,"['Drama', 'Thriller']",2015-07-01,48,5.0,2015
tt3774466,0,0,Ashby,Tony McNamara,"['Drama', 'Romance', 'Comedy']",2015-04-19,104,5.9,2015
tt3881768,0,0,Beautiful & Twisted,Christopher Zalla,"['Crime', 'Drama', 'Thriller']",2015-01-31,21,5.4,2015
tt5065822,0,0,Ronaldo,Anthony Wonke,['Documentary'],2015-11-09,80,6.5,2015
tt4257858,0,0,Going Clear: Scientology and the Prison of Belief,Alex Gibney,['Documentary'],2015-01-25,186,7.8,2015
tt3346224,0,0,Zipper,Mora Stephens,"['Thriller', 'Drama']",2015-08-28,30,5.5,2015
tt3779300,0,0,War Pigs,Ryan Little,"['War', 'Action']",2015-08-03,26,4.9,2015
tt3672742,0,0,Turbo Kid,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,"['Adventure', 'Action', 'Comedy', 'Science Fiction']",2015-08-14,136,6.6,2015
tt4955162,0,0,Barbie in Rock 'N Royals,Karen J. Lloyd,"['Animation', 'Music', 'Family']",2015-08-13,17,6.3,2015
tt3118452,0,0,Circle,Aaron Hann|Mario Miscione,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",2015-10-02,167,6.1,2015
tt3660770,0,16661077,Monkey Kingdom,Mark Linfield|Alastair Fothergill,"['Animation', 'Documentary']",2015-04-17,39,6.3,2015
tt4126340,0,0,Joe Dirt 2: Beautiful Loser,Fred Wolf,['Comedy'],2015-07-16,23,4.2,2015
tt5223342,0,0,Minions: The Competition,Kyle Balda|Julien Soret,['Animation'],2015-11-04,16,5.9,2015
tt3236120,0,7449681,I'll See You in My Dreams,Brett Haley,"['Drama', 'Comedy']",2015-05-15,39,6.2,2015
tt4505830,0,0,Jesse Stone: Lost in Paradise,Robert Harmon,"['Drama', 'TV Movie', 'Crime', 'Mystery']",2015-10-18,10,5.6,2015
tt4425064,0,494506,Steve Jobs: The Man in the Machine,Alex Gibney,['Documentary'],2015-08-07,110,6.2,2015
tt4234734,0,0,Babysitter's Black Book,Lee Friedlander,"['Drama', 'TV Movie']",2015-02-21,18,5.9,2015
tt4126438,0,0,The Ones Below,David Farr,['Thriller'],2015-10-14,33,5.9,2015
tt4180514,0,0,Tremors 5: Bloodlines,Don Michael Paul,"['Science Fiction', 'Action', 'Horror']",2015-10-06,47,5.1,2015
tt3268668,2000000,2801508,Captive,Jerry Jameson,"['Crime', 'Drama', 'Thriller']",2015-09-17,55,5.7,2015
tt3399896,0,0,Terminus,Marc Furmie,"['Science Fiction', 'Thriller', 'Fantasy']",2015-01-30,39,4.6,2015
tt4073890,0,0,Andron,Francesco Cinquemani,"['Action', 'Science Fiction']",2015-11-08,24,4.7,2015
tt3919218,0,0,How to Plan an Orgy in a Small Town,Jeremy Lalonde,['Comedy'],2015-09-19,17,4.7,2015
tt1817771,0,70958,Freaks of Nature,Robbie Pickering,"['Science Fiction', 'Comedy', 'Horror']",2015-10-30,78,5.6,2015
tt1230213,0,0,Reversal,JosÃ© Manuel Cravioto,"['Thriller', 'Horror']",2015-06-26,54,5.4,2015
tt4729754,0,0,Batman Unlimited: Monster Mayhem,Butch Lukic,"['Action', 'Animation', 'Family']",2015-08-18,30,6.1,2015
tt1321869,27000000,0,The Lovers,Roland JoffÃ©,"['Action', 'Adventure', 'Science Fiction', 'Romance']",2015-02-13,22,4.6,2015
tt3671542,0,0,Holding the Man,Neil Armfield,['Drama'],2015-08-27,43,7.9,2015
tt3397918,0,0,Harbinger Down,Alec Gillis,"['Science Fiction', 'Horror']",2015-08-07,32,4.2,2015
tt4437640,0,0,Batman Unlimited: Animal Instincts,Butch Lukic,"['Action', 'Animation', 'Family']",2015-05-12,39,5.8,2015
tt3343784,0,0,Entertainment,Rick Alverson,"['Drama', 'Comedy']",2015-08-11,11,4.0,2015
tt3529656,0,0,Meadowland,Reed Morano,['Drama'],2015-10-16,17,6.4,2015
tt0420293,0,643557,The Stanford Prison Experiment,Kyle Patrick Alvarez,"['Thriller', 'Drama']",2015-07-17,135,6.8,2015
tt1254322,0,0,The Girl King,Mika KaurismÃ¤ki,"['Drama', 'History', 'Romance']",2015-12-11,12,6.1,2015
tt3704352,0,0,Bessie,Dee Rees,"['Drama', 'Music', 'TV Movie']",2015-05-16,21,5.9,2015
tt3280916,0,0,The Atticus Institute,Chris Sparling,['Horror'],2015-01-20,92,5.3,2015
tt1891923,0,0,The Hoarder,Matt Winn,"['Thriller', 'Horror']",2015-05-21,24,4.2,2015
tt3640682,0,0,I Smile Back,Adam Salky,['Drama'],2015-10-23,25,5.7,2015
tt3401748,0,0,Oddball,Stuart McDonald,"['Family', 'Adventure']",2015-09-17,15,6.1,2015
tt2545428,0,2334228,Meru,Jimmy Chin|Elizabeth Chai Vasarhelyi,"['Adventure', 'Documentary']",2015-01-25,42,6.9,2015
tt4661600,0,0,Sanjay's Super Team,Sanjay Patel,['Animation'],2015-11-25,47,6.9,2015
tt3062976,0,3447633,Learning to Drive,Isabel Coixet,"['Romance', 'Comedy', 'Drama']",2015-08-06,44,5.9,2015
tt3703148,0,0,Christmas Eve,Mitch Davis,"['Romance', 'Comedy']",2015-12-04,11,5.8,2015
tt1015471,0,0,The Sisterhood of Night,Caryn Waechter,"['Mystery', 'Drama', 'Thriller']",2015-04-10,25,6.6,2015
tt3899796,0,0,Sharknado 3: Oh Hell No!,Anthony C. Ferrante,"['TV Movie', 'Horror', 'Science Fiction']",2015-07-22,68,4.5,2015
tt3957956,0,0,12 Rounds 3: Lockdown,Stephen Reynolds,"['Action', 'Thriller']",2015-09-11,18,4.5,2015
tt4973112,0,0,Hitting the Apex,Mark Neale,['Documentary'],2015-09-02,14,8.0,2015
tt3038734,0,4444,Club Life,Fabrizio Conte,['Drama'],2015-05-29,12,6.3,2015
tt4262142,0,0,Cleveland Abduction,Alex Kalymnios,"['Drama', 'Crime']",2015-05-02,33,6.3,2015
tt4337690,5000000,4842699,90 Minutes in Heaven,Michael Polish,['Drama'],2015-09-11,24,5.7,2015
tt4060576,0,0,Lavalantula,Mike Mendez,"['Horror', 'Science Fiction', 'TV Movie']",2015-08-08,16,5.6,2015
tt4145304,0,0,Unexpected,Kris Swanberg,"['Drama', 'Comedy']",2015-07-24,22,5.7,2015
tt3878542,3500000,0,Justice League: Throne of Atlantis,Ethan Spaulding,"['Science Fiction', 'Action', 'Animation', 'Adventure']",2015-01-27,142,6.5,2015
tt4116030,0,0,Lady Chatterley's Lover,Jed Mercurio,"['Romance', 'Drama']",2015-09-06,15,6.3,2015
tt1943014,0,0,The Wicked Within,Jay Alaimo,['Horror'],2015-10-16,17,4.1,2015
tt4180576,0,0,Bridgend,Jeppe RÃ¸nde,['Drama'],2015-01-22,10,5.7,2015
tt2944198,0,0,Backcountry,Adam MacDonald,"['Drama', 'Horror', 'Thriller']",2015-03-20,75,5.8,2015
tt2016335,700000,0,Walter,Anna Mastro,"['Drama', 'Comedy']",2015-03-13,12,5.2,2015
tt3836512,500000,0,Ratter,Branden Kramer,"['Drama', 'Thriller', 'Horror']",2015-01-24,57,5.2,2015
tt4271918,0,0,An Inspector Calls,Aisling Walsh,"['Drama', 'Thriller', 'Mystery']",2015-09-13,16,7.8,2015
tt2580382,0,0,The Survivalist,Stephen Fingleton,"['Drama', 'Science Fiction', 'Thriller']",2015-04-15,44,6.4,2015
tt3557406,0,0,Don't Grow Up,Thierry Poiraud,['Horror'],2015-03-11,15,3.9,2015
tt3602128,2000000,0,Night Of The Living Deb,Kyle Rankin,"['Comedy', 'Horror']",2015-08-29,13,5.7,2015
tt2998406,0,0,No Stranger Than Love,Nick Wernham,"['Romance', 'Comedy']",2015-04-30,13,4.1,2015
tt3745906,0,0,The Hive,David Yarovesky,"['Horror', 'Science Fiction', 'Thriller']",2015-09-14,15,5.5,2015
tt3118874,0,0,Back in Time,Jason Aron,"['History', 'Documentary', 'Family']",2015-10-20,69,5.8,2015
tt2885628,0,0,Nina Forever,Ben Blaine|Chris Blaine,"['Horror', 'Comedy', 'Romance']",2015-03-14,27,4.8,2015
tt3698558,0,0,Some Kind Of Hate,Adam Egypt Mortimer,['Horror'],2015-05-02,19,3.9,2015
tt3952108,1000000,0,The Dead Room,Jason Stutter,"['Horror', 'Thriller']",2015-10-01,16,4.6,2015
tt3619102,0,0,Condemned,Eli Morgan Gesner,['Horror'],2015-11-13,16,3.7,2015
tt3591436,0,0,Night Owls,Charles Hood,"['Drama', 'Comedy']",2015-03-15,10,7.1,2015
tt3399484,0,0,The Sand,Isaac Gabaeff,"['Science Fiction', 'Horror']",2015-08-28,10,3.9,2015
tt3704416,0,0,Digging for Fire,Joe Swanberg,['Drama'],2015-08-21,35,4.9,2015
tt3397754,0,0,Ten Thousand Saints,Robert Pulcini|Shari Springer Berman,"['Music', 'Comedy', 'Drama']",2015-08-14,28,6.0,2015
tt4030442,0,0,From the Dark,Conor McMahon,['Horror'],2015-04-14,22,6.1,2015
tt3719896,20000000,0,My All American,Angelo Pizzo,['Drama'],2015-11-13,19,6.9,2015
tt4441422,0,0,Hangman,Adam Mason,['Thriller'],2015-03-14,14,3.9,2015
tt2547172,0,0,Larry Gaye: Renegade Male Flight Attendant,Sam Friedlander,['Comedy'],2015-06-05,12,5.3,2015
tt4270516,600000,7087452,Grandma,Paul Weitz,"['Drama', 'Comedy']",2015-06-04,81,5.6,2015
tt2948712,0,0,Anarchy Parlor,Kenny Gage|Devon Downs,['Horror'],2015-01-01,15,5.6,2015
tt2638662,0,0,Summer Camp,Alberto Marini,['Horror'],2015-08-30,16,5.3,2015
tt1945044,0,0,Backmask,Marcus Nispel,"['Thriller', 'Horror']",2015-01-16,46,4.6,2015
tt3700804,0,0,Already Tomorrow in Hong Kong,Emily Ting,"['Romance', 'Comedy']",2015-06-12,23,5.4,2015
tt3899516,0,0,Those People,Joey Kuhn,"['Romance', 'Drama']",2015-05-16,25,7.2,2015
tt2492296,0,0,Show Me a Hero,Paul Haggis,"['History', 'Crime', 'Drama']",2015-08-16,32,7.7,2015
tt3212904,0,0,Curve,Iain Softley,"['Horror', 'Thriller']",2015-08-31,40,4.4,2015
tt3488328,7500000,0,Pound of Flesh,Ernie Barbarash,['Action'],2015-05-07,42,5.4,2015
tt4135218,0,0,Cyberbully,Ben Chanan,"['Drama', 'Thriller']",2015-01-15,73,6.4,2015
tt2124787,0,0,Final Girl,Tyler Shields,"['Action', 'Drama', 'Thriller']",2015-04-14,117,4.8,2015
tt3065132,0,2642899,He Named Me Malala,Davis Guggenheim,['Documentary'],2015-09-12,36,5.3,2015
tt3687304,0,0,The Driftless Area,Zachary Sluser,"['Romance', 'Drama', 'Comedy', 'Mystery']",2015-04-18,12,5.0,2015
tt4056738,0,0,Do You Believe?,Jonathan M. Gunn,"['Fantasy', 'Drama']",2015-03-20,30,7.4,2015
tt3895884,0,0,7 Days in Hell,Jake Szymanski,"['TV Movie', 'Comedy']",2015-07-11,87,6.4,2015
tt3764966,0,0,Teen Beach 2,Jeffrey Hornaday,"['Comedy', 'Music']",2015-06-26,62,6.4,2015
tt3977462,1500000,0,Full Out,Sean Cisterna,"['History', 'Drama', 'Family']",2015-09-11,15,7.2,2015
tt1957938,1500000,0,Narcopolis,Justin Trefgarne,"['Thriller', 'Mystery', 'Science Fiction']",2015-09-25,20,4.4,2015
tt3137764,0,0,Staten Island Summer,Rhys Thomas,['Comedy'],2015-06-30,51,5.6,2015
